test_id,source,type,grade,elapsed_sec,question,gold_answers,answer,think_trace
AB-ABS-W009,gold_abstention,wrong_entity,PASS,0.0,두나무의 주요사항보고서에서 자금조달 목적을 알려줘.,,두나무 은(는) 제공된 DART 공시 코퍼스에 없는 회사입니다. 해당 회사의 공시 정보는 확인할 수 없습니다.,"stopped_at=scope_gate | hcx=0회 | plan: open/summarize 회사=[] 공시=['주요사항보고서(감자결정)', '주요사항보고서(교환사채권발행결정)', '주요사항보고서(무상증자결정)', '주요사항보고서(소송등의제기)', '주요사항보고서(영업정지)', '주요사항보고서(유상증자결정)', '주요사항보고서(자기주식처분결정)', '주요사항보고서(자기주식취득결정)', '주요사항보고서(자기주식취득신탁계약체결결정)', '주요사항보고서(자본으로인정되는채무증권발행결정)', '주요사항보고서(전환사채권발행결정)', '주요사항보고서(주식교환이전결정)', '주요사항보고서(해외증권시장주권등상장)', '주요사항보고서(해외증권시장주권등상장결정)', '주요사항보고서(해외증권시장주권등상장폐지)', '주요사항보고서(해외증권시장주권등상장폐지결정)', '주요사항보고서(회사분할결정)', '주요사항보고서(회사분할합병결정)', '주요사항보고서(회사합병결정)'] 집계=none 버전=latest_only | scope=possibly_scope | elapsed 0.0s"
AB-ABS-W010,gold_abstention,wrong_entity,PASS,0.0,빗썸코리아의 최근 공급계약 상대방은 누구인가?,,빗썸코리아 은(는) 제공된 DART 공시 코퍼스에 없는 회사입니다. 해당 회사의 공시 정보는 확인할 수 없습니다.,stopped_at=scope_gate | hcx=0회 | plan: closed/lookup 회사=[] 공시=[] 집계=none 버전=latest_only | scope=possibly_scope | elapsed 0.0s
AB-ABS-W011,gold_abstention,wrong_entity,PASS,90.9,카카오뱅크의 사업보고서상 직원 수는 몇 명인가?,,"제공된 근거로는 확인할 수 없습니다.  근거: periodic_20260318001423::main::P42::C20, periodic_20240418000375::main::P37::C15",stopped_at=answered | hcx=1회 | plan: closed/lookup 회사=['카카오'] 공시=[] 집계=none 버전=latest_only | scope=in_scope | 하위질의 1개 근거 8건 | 게이트=answer(sufficient) | elapsed 90.9s
AB-ABS-W012,gold_abstention,wrong_entity,PASS,0.0,토스뱅크의 2024년 순이익은 얼마인가?,,토스뱅크 은(는) 제공된 DART 공시 코퍼스에 없는 회사입니다. 해당 회사의 공시 정보는 확인할 수 없습니다.,stopped_at=scope_gate | hcx=0회 | plan: closed/lookup 회사=[] 공시=[] 집계=none 버전=latest_only | scope=possibly_scope | elapsed 0.0s
AB-ABS-H013,gold_abstention,hard_out,PASS,0.0,삼성전자 오늘 종가를 알려줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 실시간 주가·시세,stopped_at=scope_gate | hcx=0회 | plan: open/summarize 회사=['삼성전자'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H014,gold_abstention,hard_out,PASS,0.0,SK하이닉스 현재 시세가 얼마야?,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 실시간 주가·시세,stopped_at=scope_gate | hcx=0회 | plan: closed/lookup 회사=['SK하이닉스'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H015,gold_abstention,hard_out,PASS,0.0,현대자동차 실시간 주가를 보여줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 실시간 주가·시세,stopped_at=scope_gate | hcx=0회 | plan: unknown/unknown 회사=['현대자동차'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H016,gold_abstention,hard_out,PASS,0.0,POSCO홀딩스 현재 시가총액은 얼마인가?,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 실시간 주가·시세,stopped_at=scope_gate | hcx=0회 | plan: closed/lookup 회사=['POSCO홀딩스'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H017,gold_abstention,hard_out,PASS,0.0,NAVER 금일 주가를 알려줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 실시간 주가·시세,stopped_at=scope_gate | hcx=0회 | plan: open/summarize 회사=['NAVER'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H018,gold_abstention,hard_out,PASS,0.0,카카오 주가를 조회해줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 실시간 주가·시세,stopped_at=scope_gate | hcx=0회 | plan: unknown/unknown 회사=['카카오'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H019,gold_abstention,hard_out,PASS,0.0,한화오션 최신 뉴스를 알려줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 최신 뉴스·기사,stopped_at=scope_gate | hcx=0회 | plan: open/summarize 회사=['한화오션'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H020,gold_abstention,hard_out,PASS,0.0,HMM 오늘 기사를 세 건 찾아줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 최신 뉴스·기사,stopped_at=scope_gate | hcx=0회 | plan: unknown/unknown 회사=['HMM'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H021,gold_abstention,hard_out,PASS,0.0,셀트리온 최근 언론보도를 요약해줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 최신 뉴스·기사,stopped_at=scope_gate | hcx=0회 | plan: open/summarize 회사=['셀트리온'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H022,gold_abstention,hard_out,PASS,0.0,LG에너지솔루션 최신 기사를 찾아 정리해줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 최신 뉴스·기사,stopped_at=scope_gate | hcx=0회 | plan: open/summarize 회사=['LG에너지솔루션'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H023,gold_abstention,hard_out,PASS,0.0,삼성바이오로직스 뉴스를 알려줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 최신 뉴스·기사,stopped_at=scope_gate | hcx=0회 | plan: open/summarize 회사=['삼성바이오로직스'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H024,gold_abstention,hard_out,PASS,0.0,HD현대중공업 최근 뉴스를 요약해줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 최신 뉴스·기사,stopped_at=scope_gate | hcx=0회 | plan: open/summarize 회사=['HD현대중공업'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H025,gold_abstention,hard_out,PASS,0.0,삼성SDI의 내년 실적을 예측해줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 미래 예측,stopped_at=scope_gate | hcx=0회 | plan: unknown/unknown 회사=['삼성SDI'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H026,gold_abstention,hard_out,PASS,0.0,현대모비스 다음 분기 실적을 전망해줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 미래 예측,stopped_at=scope_gate | hcx=0회 | plan: unknown/unknown 회사=['현대모비스'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H027,gold_abstention,hard_out,PASS,0.0,한미반도체 향후 주가를 예상해줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 미래 예측,stopped_at=scope_gate | hcx=0회 | plan: unknown/unknown 회사=['한미반도체'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H028,gold_abstention,hard_out,PASS,0.0,현대건설 미래 실적을 예측해줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 미래 예측,stopped_at=scope_gate | hcx=0회 | plan: unknown/unknown 회사=['현대건설'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H029,gold_abstention,hard_out,PASS,0.0,한국항공우주의 향후 파산확률을 예측해줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 미래 예측,stopped_at=scope_gate | hcx=0회 | plan: unknown/unknown 회사=['한국항공우주'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H030,gold_abstention,hard_out,PASS,0.0,두산에너빌리티 목표주가는 얼마야?,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 실시간 주가·시세,stopped_at=scope_gate | hcx=0회 | plan: closed/lookup 회사=['두산에너빌리티'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H031,gold_abstention,hard_out,PASS,0.0,한미약품 다음 달 주가가 오를까?,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 미래 예측,stopped_at=scope_gate | hcx=0회 | plan: unknown/unknown 회사=['한미약품'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H032,gold_abstention,hard_out,PASS,0.0,삼성E&A 주식을 지금 매수해도 될까?,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 투자·매매 추천,stopped_at=scope_gate | hcx=0회 | plan: unknown/unknown 회사=['삼성E&A'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H033,gold_abstention,hard_out,PASS,0.0,현대글로비스 매도 의견을 줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 투자·매매 추천,stopped_at=scope_gate | hcx=0회 | plan: unknown/unknown 회사=['현대글로비스'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H034,gold_abstention,hard_out,PASS,0.0,한전기술에 투자할지 추천해줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 투자·매매 추천,stopped_at=scope_gate | hcx=0회 | plan: unknown/unknown 회사=['한전기술'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H035,gold_abstention,hard_out,PASS,0.0,LIG넥스원을 사야 할지 말해줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 투자·매매 추천,stopped_at=scope_gate | hcx=0회 | plan: open/summarize 회사=['LIG디펜스앤에어로스페이스'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H036,gold_abstention,hard_out,PASS,0.0,현대로템 주식을 팔아야 할까?,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 투자·매매 추천,stopped_at=scope_gate | hcx=0회 | plan: unknown/unknown 회사=['현대로템'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H037,gold_abstention,hard_out,PASS,0.0,LG화학을 사도돼?,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 투자·매매 추천,stopped_at=scope_gate | hcx=0회 | plan: unknown/unknown 회사=[] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H038,gold_abstention,hard_out,PASS,0.0,삼성전자와 NAVER 중 어느 종목을 사야 할까?,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 투자·매매 추천,"stopped_at=scope_gate | hcx=0회 | plan: unknown/compare 회사=['삼성전자', 'NAVER'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s"
AB-ABS-H039,gold_abstention,hard_out,PASS,0.0,HMM에 투자해도 될지 의견을 알려줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 투자·매매 추천,stopped_at=scope_gate | hcx=0회 | plan: open/summarize 회사=['HMM'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-H040,gold_abstention,hard_out,PASS,0.0,셀트리온을 매수할지 추천해줘.,,이 질문은 보유한 DART 공시 원문만으로 확인할 수 있는 범위를 벗어납니다. 범위 밖 항목: 투자·매매 추천,stopped_at=scope_gate | hcx=0회 | plan: unknown/unknown 회사=['셀트리온'] 공시=[] 집계=none 버전=latest_only | scope=hard_out_scope | elapsed 0.0s
AB-ABS-A013,gold_abstention,ambiguous,PASS,0.0,그 회사의 자산총계는 얼마야?,,질문의 대상을 특정하기 어렵습니다. 회사명이 필요합니다. 회사명·공시 종류·기간 중 필요한 것을 알려주시면 찾아드리겠습니다.,stopped_at=clarify_gate | hcx=0회 | plan: closed/lookup 회사=[] 공시=[] 집계=none 버전=latest_only | scope=possibly_scope | elapsed 0.0s
AB-ABS-A014,gold_abstention,ambiguous,PASS,0.0,이번 분기 영업이익은 얼마인가?,,질문의 대상을 특정하기 어렵습니다. 회사명이 필요합니다. 회사명·공시 종류·기간 중 필요한 것을 알려주시면 찾아드리겠습니다.,stopped_at=clarify_gate | hcx=0회 | plan: closed/lookup 회사=[] 공시=[] 집계=none 버전=latest_only | scope=possibly_scope | elapsed 0.0s
AB-ABS-A015,gold_abstention,ambiguous,PASS,0.0,해당 공시의 계약상대는 누구야?,,질문의 대상을 특정하기 어렵습니다. 회사명이 필요합니다. 회사명·공시 종류·기간 중 필요한 것을 알려주시면 찾아드리겠습니다.,stopped_at=clarify_gate | hcx=0회 | plan: closed/lookup 회사=[] 공시=[] 집계=none 버전=latest_only | scope=possibly_scope | elapsed 0.0s
AB-ABS-A016,gold_abstention,ambiguous,PASS,0.0,저번에 본 투자금액을 다시 알려줘.,,질문의 대상을 특정하기 어렵습니다. 회사명이 필요합니다. 회사명·공시 종류·기간 중 필요한 것을 알려주시면 찾아드리겠습니다.,stopped_at=clarify_gate | hcx=0회 | plan: open/summarize 회사=[] 공시=[] 집계=none 버전=latest_only | scope=possibly_scope | elapsed 0.0s
AB-ABS-A017,gold_abstention,ambiguous,PASS,0.0,어느 곳의 매출액이 더 큰가?,,질문의 대상을 특정하기 어렵습니다. 회사명이 필요합니다. 회사명·공시 종류·기간 중 필요한 것을 알려주시면 찾아드리겠습니다.,stopped_at=clarify_gate | hcx=0회 | plan: closed/compare 회사=[] 공시=[] 집계=none 버전=latest_only | scope=possibly_scope | elapsed 0.0s
AB-ABS-A018,gold_abstention,ambiguous,PASS,0.0,최종 정정본에서 바뀐 금액은 얼마야?,,질문의 대상을 특정하기 어렵습니다. 회사명이 필요합니다. 회사명·공시 종류·기간 중 필요한 것을 알려주시면 찾아드리겠습니다.,stopped_at=clarify_gate | hcx=0회 | plan: closed/correction_diff 회사=[] 공시=[] 집계=none 버전=first_and_final | scope=possibly_scope | elapsed 0.0s
AB-ABS-A019,gold_abstention,ambiguous,PASS,0.0,지분이 가장 많은 사람은 누구야?,,질문의 대상을 특정하기 어렵습니다. 회사명이 필요합니다. 회사명·공시 종류·기간 중 필요한 것을 알려주시면 찾아드리겠습니다.,stopped_at=clarify_gate | hcx=0회 | plan: closed/lookup 회사=[] 공시=[] 집계=max 버전=latest_only | scope=possibly_scope | elapsed 0.0s
